Frequency (rad/s),Pxx
10.492394843247748,0.1122150729850754
10.555223554883963,0.2797525140615095
10.618052266520175,0.5003239967367514
10.68088097815639,0.4491656359564802
10.743709689792604,0.34629671183384525
10.806538401428817,0.23646570938665315
10.869367113065032,0.4411882687966559
10.932195824701246,0.3709828872751639
10.99502453633746,0.14984165943031316
11.057853247973675,0.2053923788014819
11.120681959609888,0.2702374367926933
11.183510671246102,0.22200242539926746
11.246339382882317,0.23347537270089366
11.30916809451853,0.4729192963569908
11.371996806154744,0.31124801770428995
11.434825517790959,0.10244909985789957
11.497654229427173,0.37458279810048606
11.560482941063388,0.31077137954484607
11.623311652699602,0.0385041708730236
11.686140364335815,0.11821877586402922
11.74896907597203,0.18930863458029024
11.811797787608242,0.2961229797801347
11.874626499244457,0.1757109475869512
11.937455210880671,0.14125167546163792
12.000283922516884,0.3695896850436063
12.063112634153098,0.0606155297188694
12.125941345789313,0.31977970724775323
12.188770057425527,0.2936907315839312
12.251598769061742,0.40085493980088827
12.314427480697956,0.34004401382550203
12.377256192334169,0.338861303038272
12.440084903970384,0.4690784861225999
12.502913615606596,0.3085678875543848
12.56574232724281,0.26592182444845947
12.628571038879025,0.25624904653005903
12.69139975051524,0.05176592935610287
12.754228462151454,0.154919917053516
12.817057173787667,0.14980245991364788
12.879885885423882,0.31625387207858024
12.942714597060096,0.27703324085980896
13.00554330869631,0.19421915023551964
13.068372020332525,0.06640880647315685
13.131200731968736,0.08905698467756624
13.19402944360495,0.1344247060322129
13.256858155241165,0.207518708062941
13.319686866877381,0.3388751775504386
13.382515578513596,0.14775923360705884
13.44534429014981,0.11940235849331819
13.508173001786021,0.15446903951106922
13.571001713422236,0.05786529772261096
13.63383042505845,0.040980019967029095
13.696659136694665,0.18998172790085396
13.75948784833088,0.33333565913346974
13.822316559967092,0.22708672274261515
13.885145271603307,0.12643832813910916
13.947973983239521,0.05581571821080405
14.010802694875736,0.07831519504329493
14.07363140651195,0.13535865259436
14.136460118148165,0.1951110668938787
14.199288829784376,0.18998709114372284
14.26211754142059,0.2564477407111908
14.324946253056805,0.30850981606533895
14.387774964693019,0.4573935241821077
14.450603676329234,0.12069882310253902
14.513432387965446,0.032240332581641454
14.57626109960166,0.20498287585485592
14.639089811237875,0.13423947009734985
14.70191852287409,0.038614926705190566
14.764747234510304,0.23780190131039008
14.827575946146519,0.29068526279763246
14.89040465778273,0.0875132683478622
14.953233369418944,0.10277075708124432
15.016062081055159,0.08843235979754022
15.078890792691373,0.14766719329904215
15.14171950432759,0.23507893294251256
15.204548215963804,0.18779584613049743
15.267376927600015,0.1735846430560757
15.33020563923623,0.20329140757339628
15.393034350872444,0.20630980042471547
15.455863062508659,0.09164709951755495
15.518691774144873,0.171499185045042
15.581520485781086,0.19466337549994175
15.6443491974173,0.06708233055522643
15.707177909053515,0.062408184425858014
15.77000662068973,0.10119268194206504
15.832835332325944,0.022069121817290642
15.895664043962158,0.19194255091965054
15.95849275559837,0.1142489367545872
16.021321467234586,0.1426805984180599
16.0841501788708,0.07511941950012775
16.146978890507015,0.13340441766686806
16.20980760214323,0.16521005966786026
16.27263631377944,0.1801674936248947
16.335465025415655,0.15357092454480611
16.39829373705187,0.24241192351320962
16.461122448688084,0.22709229010131124
16.523951160324298,0.006628549803958516
16.586779871960513,0.15510179921282882
16.649608583596724,0.016774580569867685
16.712437295232938,0.069678476659231
16.775266006869153,0.08496568959742073
16.838094718505367,0.11083719267009098
16.90092343014158,0.19000574139869666
16.963752141777793,0.10683853503848913
17.026580853414007,0.13021425388443775
17.089409565050225,0.08510434101703994
17.15223827668644,0.19686242495993286
17.215066988322654,0.23064431672328012
17.27789569995887,0.17629523773873068
17.34072441159508,0.07636568906713581
17.403553123231294,0.1125133433305547
17.46638183486751,0.20598857446592386
17.529210546503723,0.27001199362400247
17.592039258139938,0.06068813250467568
17.654867969776152,0.13678554416665592
17.717696681412363,0.08907747821916169
17.780525393048578,0.06169547715955266
17.843354104684792,0.201434270222171
17.906182816321007,0.3305672623768933
17.96901152795722,0.17559936091609088
18.031840239593432,0.10757786735718036
18.094668951229647,0.09310827134958975
18.15749766286586,0.06672569056752582
18.220326374502076,0.11781219795561992
18.28315508613829,0.063651473194977
18.345983797774505,0.027933879519444198
18.40881250941072,0.2729188305597523
18.471641221046934,0.25177133129885393
18.534469932683148,0.13120197991969798
18.597298644319363,0.08153868362669886
18.660127355955577,0.020881235459353113
18.722956067591788,0.0522069838894673
18.785784779228003,0.021977194941853177
18.848613490864217,0.16295744166366646
18.91144220250043,0.10636528941034411
18.974270914136646,0.07315466993589671
19.03709962577286,0.11543604903098924
19.09992833740907,0.2399526467190406
19.162757049045286,0.12443868647266118
19.2255857606815,0.047071047999124524
19.288414472317715,0.13894294015189773
19.35124318395393,0.16233759470576448
19.414071895590144,0.15482208549937185
19.47690060722636,0.09504406619204867
19.539729318862573,0.06172002990973381
19.602558030498788,0.1238301355697571
19.665386742135002,0.06703103083471831
19.728215453771217,0.1450406746994651
19.791044165407428,0.029968550926486596
19.853872877043642,0.17438173039354182
19.916701588679857,0.31014372111137906
19.97953030031607,0.3090941875924678
20.042359011952286,0.2274292758705209
20.105187723588497,0.12126628326161863
20.16801643522471,0.26653233907248497
20.230845146860926,0.2596815782357275
20.29367385849714,0.18537818143560394
20.356502570133355,0.17727891627409642
20.41933128176957,0.16621789211116245
20.48215999340578,0.0825140874156698
20.544988705041995,0.18492563257822325
20.60781741667821,0.0822973651298061
20.670646128314424,0.09940379325436692
20.73347483995064,0.3079330841166832
20.796303551586856,0.18646360702614384
20.859132263223067,0.10607242499189529
20.92196097485928,0.06601056639785984
20.984789686495496,0.13156014027607743
21.04761839813171,0.07666215308221411
21.110447109767925,0.060390430205967384
21.173275821404136,0.07229204078863022
21.23610453304035,0.07874952639889886
21.298933244676565,0.24718269360403403
21.36176195631278,0.22680052213358004
21.424590667948994,0.09953448771709428
