time,disturbance,avg_freq_dev
30.03999999999945,80,-0.18136170939739316
30.059999999999448,80,-0.18096544349874222
30.079999999999448,80,-0.18057006711741508
30.099999999999447,80,-0.18017557961037056
30.119999999999447,80,-0.1797819802843108
30.139999999999446,80,-0.1793892683853926
30.159999999999446,80,-0.17899744308978427
30.179999999999445,80,-0.17860650349524576
30.199999999999445,80,-0.1782164486137674
30.219999999999445,80,-0.17782727736539528
30.239999999999444,80,-0.17743898857320062
30.259999999999444,80,-0.17705158095945706
30.279999999999443,80,-0.17666505314314662
30.299999999999443,80,-0.1762794036387163
30.319999999999443,80,-0.17589463085608514
30.339999999999442,80,-0.17551073310196585
30.35999999999944,80,-0.17512770858242988
30.37999999999944,80,-0.17474555540668746
30.39999999999944,80,-0.17436427159213963
30.41999999999944,80,-0.1739838550704178
30.43999999999944,80,-0.17360430369465263
30.45999999999944,80,-0.17322561524768076
30.47999999999944,80,-0.17284778745116114
30.49999999999944,80,-0.17247081797561492
30.51999999999944,80,-0.1720947044511263
30.539999999999438,80,-0.17171944447878218
30.559999999999437,80,-0.17134503564255965
30.579999999999437,80,-0.17097147552173197
30.599999999999437,80,-0.17059876170360155
30.619999999999436,80,-0.17022689179636075
30.639999999999436,80,-0.16985586344217296
30.659999999999435,80,-0.1694856743300832
30.679999999999435,80,-0.16911632220898554
30.699999999999434,80,-0.16874780490016406
30.719999999999434,80,-0.16838012030959248
30.739999999999434,80,-0.16801326643973624
30.759999999999433,80,-0.16764724140080745
30.779999999999433,80,-0.1672820434213662
30.799999999999432,80,-0.16691767085816167
30.819999999999432,80,-0.16655412220517718
30.83999999999943,80,-0.16619139610180866
30.85999999999943,80,-0.16582949133996294
30.87999999999943,80,-0.16546840687034603
30.89999999999943,80,-0.16510814180747246
30.91999999999943,80,-0.16474869543375092
30.93999999999943,80,-0.16439006720240457
30.95999999999943,80,-0.16403225673913369
30.97999999999943,80,-0.16367526384284758
30.999999999999428,80,-0.16331908848509613
31.019999999999428,80,-0.16296373080844972
31.039999999999427,80,-0.16260919112372108
31.059999999999427,80,-0.16225546990622775
31.079999999999426,80,-0.16190256779090362
31.099999999999426,80,-0.16155048556649376
31.119999999999425,80,-0.16119922416886112
31.139999999999425,80,-0.1608487846733908
31.159999999999425,80,-0.16049916828666255
31.179999999999424,80,-0.16015037633735574
31.199999999999424,80,-0.15980241026662156
31.219999999999423,80,-0.15945527161785122
31.239999999999423,80,-0.15910896202610303
31.259999999999422,80,-0.15876348320703926
31.279999999999422,80,-0.15841883694579906
31.29999999999942,80,-0.15807502508559423
31.31999999999942,80,-0.1577320495162411
31.33999999999942,80,-0.15738991216288412
31.35999999999942,80,-0.15704861497471967
31.37999999999942,80,-0.15670815991399678
31.39999999999942,80,-0.15636854894536611
31.41999999999942,80,-0.15602978402562684
31.43999999999942,80,-0.15569186709395666
31.459999999999418,80,-0.1553548000627316
31.479999999999418,80,-0.1550185848089356
31.499999999999417,80,-0.15468322316637995
31.519999999999417,80,-0.1543487169185198
31.539999999999417,80,-0.15401506779224405
31.559999999999416,80,-0.15368227745239693
31.579999999999416,80,-0.15335034749726617
31.599999999999415,80,-0.15301927945490945
31.619999999999415,80,-0.15268907478043303
31.639999999999414,80,-0.1523597348542225
31.659999999999414,80,-0.15203126098111852
31.679999999999414,80,-0.1517036543904169
31.699999999999413,80,-0.15137691623690586
31.719999999999413,80,-0.1510510476027207
31.739999999999412,80,-0.15072604950002955
31.759999999999412,80,-0.15040192287455767
31.77999999999941,80,-0.15007866860989338
31.79999999999941,80,-0.1497562875324263
31.81999999999941,80,-0.14943478041703884
31.83999999999941,80,-0.14911414799328782
31.85999999999941,80,-0.14879439095214764
31.87999999999941,80,-0.1484755099531796
31.89999999999941,80,-0.14815750563209207
31.91999999999941,80,-0.14784037860855648
31.939999999999408,80,-0.14752412949423643
