1.111582047933676209e+00 2.005408766006848698e+00
1.111874237491570661e+00 2.022117924546509737e+00
1.129016763497877163e+00 2.020816027775689694e+00
1.139956057737403716e+00 2.011801666213484552e+00
1.134625519695200424e+00 2.004648513764207607e+00
1.126287488978754636e+00 2.004574227970868705e+00
1.123261069054045880e+00 2.014224594663142742e+00
1.126417126984180728e+00 2.021820307793649185e+00
1.121595578237340796e+00 2.025508692225979068e+00
1.115868528952455696e+00 2.024159347447362922e+00
1.120221188351030239e+00 2.018154251972015700e+00
1.121994061423538414e+00 2.019595891929249376e+00
1.132639541539842254e+00 2.022011411584804019e+00
1.132060971074642319e+00 2.000023476038930603e+00
1.123720491544353717e+00 2.009656334477923245e+00
1.124553711916584486e+00 1.999593798509792686e+00
1.115370314681824793e+00 2.000753054838431577e+00
1.103354409002268000e+00 2.001230395048721356e+00
1.091708505035889676e+00 2.001681343743425767e+00
1.089223644235650879e+00 1.994129654641816574e+00
1.088915578137495510e+00 1.987741049734906396e+00
1.080105489135792185e+00 1.974039986777972322e+00
1.078128269327076172e+00 1.985655246235545457e+00
1.084098295665883782e+00 1.984966595839477987e+00
1.094809880955343262e+00 1.983973203324288725e+00
1.088373434387550409e+00 1.980466095028689422e+00
1.103587148242527238e+00 1.992046802768774549e+00
1.103669296260978205e+00 1.980085165189266805e+00
1.106092290078080298e+00 1.980378248055503221e+00
1.099759059512748660e+00 1.987131108262031098e+00
1.106483553296733202e+00 1.994762760104371813e+00
1.101181711976963129e+00 1.999362068387390057e+00
1.115930213113020431e+00 1.969288887520608711e+00
1.139573362637749332e+00 1.969197288770949461e+00
1.139617964160927421e+00 1.982954474960318292e+00
1.133622716718645007e+00 1.984895211338860488e+00
1.130574678347773254e+00 1.972140069999916312e+00
1.120231337069342414e+00 1.964917685873632358e+00
1.123769819020592253e+00 1.960364121055528486e+00
1.100785865047896550e+00 1.955501447146568594e+00
1.085179753807773206e+00 1.966288882048261355e+00
1.083200751531619099e+00 1.960860558863058989e+00
1.077688883269989129e+00 1.956205251330872752e+00
1.077263320398617052e+00 1.958171508438415254e+00
1.075650793728443189e+00 1.956145425662384918e+00
1.078959463176832445e+00 1.959396080734619350e+00
1.094667822358854625e+00 1.947056551994614582e+00
1.095121007185174022e+00 1.951143680902583721e+00
1.100442046843584709e+00 1.936366566632310660e+00
1.081528844196464778e+00 1.937835739888795983e+00
1.082565732636380673e+00 1.955106896001921335e+00
1.093005250454031074e+00 1.954940740316379655e+00
