1.030273247134271930e+00 1.010831383859032595e+00 1.030065903420885665e+00 1.010313920322573500e+00 1.007097532153866659e+00 9.796953824500723718e-01 9.638114320904753729e-01 9.510190691748946490e-01 9.725611622009454615e-01 9.840919516840722636e-01 1.008472803371246451e+00
1.030358340687612673e+00 1.010800763557454518e+00 1.030126986532069244e+00 1.010324253741657463e+00 1.007073134519270941e+00 9.793788010895764229e-01 9.630534763372120555e-01 9.503593697749072033e-01 9.722330979451855315e-01 9.839737479559410582e-01 1.008489311710465852e+00
1.030513262449758161e+00 1.011065092332090298e+00 1.030258585497108248e+00 1.010407727488585428e+00 1.007332812570683744e+00 9.798203005872205829e-01 9.636980682743770954e-01 9.508037412957611734e-01 9.719515949079066131e-01 9.839376203300211898e-01 1.008594012612144430e+00
1.030448027664993438e+00 1.010964717841972060e+00 1.030155230937626731e+00 1.010363356352925068e+00 1.007217701206760241e+00 9.796498456073599037e-01 9.634881755152826521e-01 9.507141529230174193e-01 9.723262832263109834e-01 9.840365757531571722e-01 1.008528847694178276e+00
1.030498944792156646e+00 1.010782264447089851e+00 1.030198247834027248e+00 1.010324049493457776e+00 1.007063844551742582e+00 9.789794809567919920e-01 9.620718435433259774e-01 9.495109340495135886e-01 9.718399304188924948e-01 9.838251591586166800e-01 1.008503991888710871e+00
1.030423097556590450e+00 1.010481588799783781e+00 1.030140476380764225e+00 1.010241436410999283e+00 1.006795000563023290e+00 9.782815858789263297e-01 9.608037271773981480e-01 9.484991847204231608e-01 9.717201791464291638e-01 9.837156428501147021e-01 1.008420441450687433e+00
1.030405935318236876e+00 1.010587365243320823e+00 1.030142976422812495e+00 1.010276690611352501e+00 1.006903511788978633e+00 9.786940950789451144e-01 9.616589057335522828e-01 9.492113850924398522e-01 9.719278730411236022e-01 9.838212354093782697e-01 1.008453203135087239e+00
1.030390380747441048e+00 1.010538732081417646e+00 1.030142821750110738e+00 1.010270307508508436e+00 1.006867012544037987e+00 9.786100674626747598e-01 9.615164872017348818e-01 9.490966022759019793e-01 9.718962428995643332e-01 9.838042448542007046e-01 1.008447549765840945e+00
1.030426294315279323e+00 1.010370860120396674e+00 1.030212623277898087e+00 1.010235773684797334e+00 1.006742331733860407e+00 9.780579659733068532e-01 9.603433984747994367e-01 9.480656957439114185e-01 9.712976691691126430e-01 9.835610212124653584e-01 1.008439585917107584e+00
1.030297130148040141e+00 1.010207467832548112e+00 1.030112533947979303e+00 1.010180025221533606e+00 1.006593225396767100e+00 9.779158613961520530e-01 9.602651685463472475e-01 9.480687354898387209e-01 9.716025378395312107e-01 9.836318162294696021e-01 1.008372531280953943e+00
1.030279407567268324e+00 1.010482036579291032e+00 1.030108262710838885e+00 1.010257852577754800e+00 1.006845478951210238e+00 9.788223325135824160e-01 9.621053970600975669e-01 9.496062259693569541e-01 9.720881352563027766e-01 9.838725675558411821e-01 1.008438746793975271e+00
1.030541868927236537e+00 1.010960760863446994e+00 1.030359723495808844e+00 1.010401500319974000e+00 1.007321037952921605e+00 9.796622308478070140e-01 9.633507366841810304e-01 9.504483515082282619e-01 9.714471385295717631e-01 9.837581614209703895e-01 1.008629536651793446e+00
1.030806733356025129e+00 1.011166727623766581e+00 1.030576051171863350e+00 1.010418405406644515e+00 1.007553706772255087e+00 9.796672092700857704e-01 9.629252907277755513e-01 9.498896733632904432e-01 9.703600276410503378e-01 9.833903375144796843e-01 1.008718630737039712e+00
1.030883456605065529e+00 1.011171912549124530e+00 1.030594985834777155e+00 1.010341734128459956e+00 1.007577684372256366e+00 9.795224137179286972e-01 9.625163359690496190e-01 9.494859161915752965e-01 9.699590676781988385e-01 9.832060224278603711e-01 1.008688928444302579e+00
1.030888788520302413e+00 1.011007727128454770e+00 1.030556523756244625e+00 1.010213487890903927e+00 1.007444934154401395e+00 9.790469012124539683e-01 9.615589021741948184e-01 9.486671913782762644e-01 9.695996469447364374e-01 9.829975192827100638e-01 1.008602833695257939e+00
1.030838333665821338e+00 1.010877850615633733e+00 1.030474484259303214e+00 1.010097821407371255e+00 1.007338960398234784e+00 9.788219777193559734e-01 9.611906325163541709e-01 9.483731733466560510e-01 9.695599642891318259e-01 9.829159357014546350e-01 1.008515887412915202e+00
1.030755676405918031e+00 1.010824678841636848e+00 1.030361891158359633e+00 1.010012786860884137e+00 1.007292711173624733e+00 9.788982119340988719e-01 9.614769660418661656e-01 9.486548430066025217e-01 9.698461404047888923e-01 9.829741016393356290e-01 1.008441905762695212e+00
1.031006627371789719e+00 1.011390646180289510e+00 1.030547500259274551e+00 1.010089959409085081e+00 1.007858059487500402e+00 9.800685542225034963e-01 9.634013760853799013e-01 9.500294790051352356e-01 9.693094041239608272e-01 9.828653127649469301e-01 1.008584581425291171e+00
1.030967335317510392e+00 1.011466368706915198e+00 1.030419732704805469e+00 1.010019085279797446e+00 1.007907960251033908e+00 9.803747007028122962e-01 9.640928339638359379e-01 9.506600764732067166e-01 9.697726260215658867e-01 9.830002349197308753e-01 1.008519889112098111e+00
1.030904547113269398e+00 1.011750250681176633e+00 1.030262150232125640e+00 1.010023706833283796e+00 1.008122120463731841e+00 9.813333203756398060e-01 9.661393507016492466e-01 9.524580196637764118e-01 9.707864938764064755e-01 9.833865576444700274e-01 1.008498682123432522e+00
1.030904339901790978e+00 1.011679955495629946e+00 1.030161097809644044e+00 1.009956805121219769e+00 1.008021849625036825e+00 9.810329717697390262e-01 9.655600593533626430e-01 9.520456029188023583e-01 9.709748843991792278e-01 9.834035492968336012e-01 1.008417009822139887e+00
1.031007478576802638e+00 1.011926152122574418e+00 1.030175940572107596e+00 1.009990235344262022e+00 1.008230656682239657e+00 9.814759796504550771e-01 9.662978255834816510e-01 9.526311756726630886e-01 9.710513430858545014e-01 9.834595572260055318e-01 1.008448972831667012e+00
1.030939835034073049e+00 1.011706355321300155e+00 1.030025550457378092e+00 1.009899347610212939e+00 1.007989783054135557e+00 9.808948558211900703e-01 9.652701898603088804e-01 9.518998439987078619e-01 9.713683351974325975e-01 9.834986650423640508e-01 1.008327809634609551e+00
1.031355328942958005e+00 1.012111547178450088e+00 1.030370205365902958e+00 1.009991862413601504e+00 1.008424801812488614e+00 9.811468241597692819e-01 9.650951474284967802e-01 9.514412939384998547e-01 9.698509886757470388e-01 9.830257583779808961e-01 1.008499839281011168e+00
1.031202739801931001e+00 1.012166123286811992e+00 1.030136139999647371e+00 1.009948008367510974e+00 1.008424275448854601e+00 9.816429516789052512e-01 9.663732055626641504e-01 9.526838757095875687e-01 9.710338752843851173e-01 9.834305171124027023e-01 1.008413853962551343e+00
1.031231828854922261e+00 1.011977554579402305e+00 1.030095159065232524e+00 1.009874310555836541e+00 1.008242766031186566e+00 9.809627566966463430e-01 9.649832495264447640e-01 9.515629103573762793e-01 9.708190280445667675e-01 9.832920259304085420e-01 1.008338656113970888e+00
1.031369179209030040e+00 1.012114330254661354e+00 1.030181789725988395e+00 1.009891746394280920e+00 1.008388628052253599e+00 9.810625465519517974e-01 9.649694088763126620e-01 9.514679471181600734e-01 9.704043251349674382e-01 9.831588586164896615e-01 1.008379584190755018e+00
1.031412199746585046e+00 1.011980458985282105e+00 1.030181989319935099e+00 1.009823048420737113e+00 1.008281259791911300e+00 9.805732889916062289e-01 9.639306897928882067e-01 9.505901954885427330e-01 9.700315389002228672e-01 9.829753404184670140e-01 1.008330302951394808e+00
1.031357974486484030e+00 1.011844058896675058e+00 1.030102717113894339e+00 1.009754449155830569e+00 1.008160418393404534e+00 9.803222323523658188e-01 9.635261242372268331e-01 9.503063737249826115e-01 9.701371786494628058e-01 9.829670306805514679e-01 1.008261798215530192e+00
1.030982613767264633e+00 1.011163967624687299e+00 1.029738193014011483e+00 1.009549825896036035e+00 1.007492274794555165e+00 9.791593526421576987e-01 9.618228709747798089e-01 9.491891134988870160e-01 9.710847513211344761e-01 9.831453919605450675e-01 1.007991306099788709e+00
1.030748970612835436e+00 1.010839379305360941e+00 1.029557637832998918e+00 1.009490999496460484e+00 1.007177793448354119e+00 9.787623768463864504e-01 9.614023060288963141e-01 9.489985424928603086e-01 9.717020862446095197e-01 9.833094535141779780e-01 1.007876426938320691e+00
1.030921582603781195e+00 1.011222504688793267e+00 1.029792395242458802e+00 1.009672052722751845e+00 1.007574597475752398e+00 9.795726884833029224e-01 9.627192215568592948e-01 9.499495318461229632e-01 9.712454560496475153e-01 9.832769091840307674e-01 1.008073353195139576e+00
1.030974477308471027e+00 1.011330706627313836e+00 1.029869496398498230e+00 1.009733558824186694e+00 1.007690080066290461e+00 9.797967818636139636e-01 9.630714494947493209e-01 9.502058186138123697e-01 9.710928891649598382e-01 9.832640705885874466e-01 1.008136503750332036e+00
