-6.741588508842390225e-05 4.920524955242240139e-05 8.597177553372178710e-04 6.660192194648727150e-04
-7.078876399690516908e-05 4.724903169395184644e-05 8.452894500120397211e-04 6.452791661831110137e-04
-7.363136300063470542e-05 4.559547056810491508e-05 8.288071926910045182e-04 6.217095126383951871e-04
-7.768107594448090531e-05 4.147953923788480702e-05 8.126207123577246835e-04 5.993994035281874529e-04
-8.326514558302134262e-05 3.443783869359241535e-05 7.967949962659074195e-04 5.784455618325641101e-04
-9.085469123821223933e-05 2.357691746156059359e-05 7.763506173324415463e-04 5.503673769947545983e-04
-9.580107264116853854e-05 1.686553120243119909e-05 7.568271571047894197e-04 5.246930822906632286e-04
-1.056494007276738672e-04 1.660396179912324816e-06 7.353312467982772195e-04 4.965393976018368143e-04
-1.192663222548967104e-04 -1.987284537585966949e-05 7.142961697824896147e-04 4.700922054167049925e-04
-1.317543189320781612e-04 -3.964204724653151376e-05 6.899758815347152401e-04 4.388840500790933325e-04
-1.436426936781695976e-04 -5.830337369404649229e-05 6.691533527604586699e-04 4.145694138219504967e-04
-1.578363538346319887e-04 -8.093547785706232045e-05 6.450239271232314792e-04 3.854467429011559118e-04
-1.688322317405108674e-04 -9.828180378748469436e-05 6.194973850595820878e-04 3.548078148078279322e-04
-1.783029868265988182e-04 -1.131708095469563015e-04 5.940518164554707851e-04 3.252158680453722450e-04
-1.868028880930263020e-04 -1.263964218069722994e-04 5.729163347296869222e-04 3.038477014863214974e-04
